"Query","QueryPath","Custom","PCI DSS v3.2","OWASP Top 10 2013","FISMA 2014","NIST SP 800-53","OWASP Top 10 2017","OWASP Mobile Top 10 2016","SrcFileName","Line","Column","NodeId","Name","DestFileName","DestLine","DestColumn","DestNodeId","DestName","Result State","Result Severity","Assigned To","Comment","Link","Result Status"
"Use Of Hardcoded Password","Java\Cx\Java Low Visibility\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.10 - Broken authentication and session management","A2-Broken Authentication and Session Management","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A2-Broken Authentication","M9-Reverse Engineering","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","29","33","1","PASSWORD_TOM","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","29","33","1","PASSWORD_TOM","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=474","New"
"Use Of Hardcoded Password","Java\Cx\Java Low Visibility\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.10 - Broken authentication and session management","A2-Broken Authentication and Session Management","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A2-Broken Authentication","M9-Reverse Engineering","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionLesson6b.java","65","16","1","password","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionLesson6b.java","65","16","1","password","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=475","New"
"Use Of Hardcoded Password","Java\Cx\Java Low Visibility\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.10 - Broken authentication and session management","A2-Broken Authentication and Session Management","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A2-Broken Authentication","M9-Reverse Engineering","WebGoat-8.0.0.M23/webgoat-container/src/test/java/org/owasp/webgoat/users/UserValidatorTest.java","27","30","1","""""test1234""""","WebGoat-8.0.0.M23/webgoat-container/src/test/java/org/owasp/webgoat/users/UserValidatorTest.java","27","29","2","setPassword","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=476","New"
"Use Of Hardcoded Password","Java\Cx\Java Low Visibility\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.10 - Broken authentication and session management","A2-Broken Authentication and Session Management","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A2-Broken Authentication","M9-Reverse Engineering","WebGoat-8.0.0.M23/webgoat-container/src/test/java/org/owasp/webgoat/users/UserValidatorTest.java","39","30","1","""""test12345""""","WebGoat-8.0.0.M23/webgoat-container/src/test/java/org/owasp/webgoat/users/UserValidatorTest.java","39","29","2","setPassword","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=477","New"
"Use Of Hardcoded Password","Java\Cx\Java Low Visibility\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.10 - Broken authentication and session management","A2-Broken Authentication and Session Management","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A2-Broken Authentication","M9-Reverse Engineering","WebGoat-8.0.0.M23/webgoat-container/src/test/java/org/owasp/webgoat/users/UserValidatorTest.java","52","30","1","""""test12345""""","WebGoat-8.0.0.M23/webgoat-container/src/test/java/org/owasp/webgoat/users/UserValidatorTest.java","52","29","2","setPassword","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=478","New"
"Use Of Hardcoded Password","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A3-Sensitive Data Exposure","","webgoat-8.0.0.m23/webgoat-lessons/insecure-deserialization/src/main/resources/js/credentials.js","5","15","1","""""\x43\x61\x70\x74\x61\x69\x6E\x4A\x61\x63\x6B""""","webgoat-8.0.0.m23/webgoat-lessons/insecure-deserialization/src/main/resources/js/credentials.js","5","220","6","password","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=380","New"
"Use Of Hardcoded Password","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A3-Sensitive Data Exposure","","webgoat-8.0.0.m23/webgoat-lessons/insecure-deserialization/src/main/resources/js/credentials.js","5","144","1","""""\x73\x65\x6E\x64""""","webgoat-8.0.0.m23/webgoat-lessons/insecure-deserialization/src/main/resources/js/credentials.js","5","220","7","password","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=381","New"
"Use Of Hardcoded Password","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A3-Sensitive Data Exposure","","webgoat-8.0.0.m23/webgoat-lessons/insecure-deserialization/src/main/resources/js/credentials.js","5","105","1","""""\x73\x74\x72\x69\x6E\x67\x69\x66\x79""""","webgoat-8.0.0.m23/webgoat-lessons/insecure-deserialization/src/main/resources/js/credentials.js","5","220","6","password","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=382","New"
"Use Of Hardcoded Password","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A3-Sensitive Data Exposure","","webgoat-8.0.0.m23/webgoat-lessons/insecure-deserialization/src/main/resources/js/credentials.js","5","62","1","""""\x42\x6C\x61\x63\x6B\x50\x65\x61\x72\x6C""""","webgoat-8.0.0.m23/webgoat-lessons/insecure-deserialization/src/main/resources/js/credentials.js","5","220","6","password","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=383","New"
"Use Of Hardcoded Password","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A3-Sensitive Data Exposure","","webgoat-8.0.0.m23/webgoat-lessons/insecure-login/src/main/resources/js/credentials.js","5","15","1","""""\x43\x61\x70\x74\x61\x69\x6E\x4A\x61\x63\x6B""""","webgoat-8.0.0.m23/webgoat-lessons/insecure-login/src/main/resources/js/credentials.js","5","220","6","password","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=384","New"
"Use Of Hardcoded Password","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A3-Sensitive Data Exposure","","webgoat-8.0.0.m23/webgoat-lessons/insecure-login/src/main/resources/js/credentials.js","5","144","1","""""\x73\x65\x6E\x64""""","webgoat-8.0.0.m23/webgoat-lessons/insecure-login/src/main/resources/js/credentials.js","5","220","7","password","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=385","New"
"Use Of Hardcoded Password","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A3-Sensitive Data Exposure","","webgoat-8.0.0.m23/webgoat-lessons/insecure-login/src/main/resources/js/credentials.js","5","105","1","""""\x73\x74\x72\x69\x6E\x67\x69\x66\x79""""","webgoat-8.0.0.m23/webgoat-lessons/insecure-login/src/main/resources/js/credentials.js","5","220","6","password","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=386","New"
"Use Of Hardcoded Password","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A3-Sensitive Data Exposure","","webgoat-8.0.0.m23/webgoat-lessons/insecure-login/src/main/resources/js/credentials.js","5","62","1","""""\x42\x6C\x61\x63\x6B\x50\x65\x61\x72\x6C""""","webgoat-8.0.0.m23/webgoat-lessons/insecure-login/src/main/resources/js/credentials.js","5","220","6","password","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=387","New"
"Use Of Hardcoded Password","JavaScript\Cx\JavaScript Server Side Vulnerabilities\Use Of Hardcoded Password Version:3","","PCI DSS (3.2) - 6.5.3 - Insecure cryptographic storage","","Identification And Authentication","SC-28 Protection of Information at Rest (P1)","A3-Sensitive Data Exposure","","webgoat-8.0.0.m23/webgoat-lessons/jwt/src/main/resources/js/jwt-refresh.js","10","53","1","""""bm5nhSkxCXZkKRy4""""","webgoat-8.0.0.m23/webgoat-lessons/jwt/src/main/resources/js/jwt-refresh.js","10","43","2","password","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=388","New"
"Portability Flaw In File Separator","Java\Cx\Java Low Visibility\Portability Flaw In File Separator Version:2","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/client-side-filtering/src/main/java/org/owasp/webgoat/plugin/Salaries.java","42","63","1","""""/ClientSideFiltering""""","WebGoat-8.0.0.M23/webgoat-lessons/client-side-filtering/src/main/java/org/owasp/webgoat/plugin/Salaries.java","42","32","2","File","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=79","New"
"Portability Flaw In File Separator","Java\Cx\Java Low Visibility\Portability Flaw In File Separator Version:2","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/client-side-filtering/src/main/java/org/owasp/webgoat/plugin/Salaries.java","53","49","1","""""ClientSideFiltering/employees.xml""""","WebGoat-8.0.0.M23/webgoat-lessons/client-side-filtering/src/main/java/org/owasp/webgoat/plugin/Salaries.java","53","18","2","File","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=80","New"
"Portability Flaw In File Separator","Java\Cx\Java Low Visibility\Portability Flaw In File Separator Version:2","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/xxe/src/main/java/org/owasp/webgoat/plugin/BlindSendFileAssignment.java","65","63","1","""""/XXE""""","WebGoat-8.0.0.M23/webgoat-lessons/xxe/src/main/java/org/owasp/webgoat/plugin/BlindSendFileAssignment.java","65","32","2","File","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=81","New"
"Portability Flaw In File Separator","Java\Cx\Java Low Visibility\Portability Flaw In File Separator Version:2","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/xxe/src/main/java/org/owasp/webgoat/plugin/Ping.java","61","55","1","""""/XXE/log""""","WebGoat-8.0.0.M23/webgoat-lessons/xxe/src/main/java/org/owasp/webgoat/plugin/Ping.java","61","24","2","File","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=82","New"
"Portability Flaw In File Separator","Java\Cx\Java Low Visibility\Portability Flaw In File Separator Version:2","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/xxe/src/test/java/org/owasp/webgoat/plugin/BlindSendFileAssignmentTest.java","73","58","1","""""/XXE/secret.txt""""","WebGoat-8.0.0.M23/webgoat-lessons/xxe/src/test/java/org/owasp/webgoat/plugin/BlindSendFileAssignmentTest.java","73","27","2","File","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=83","New"
"Portability Flaw In File Separator","Java\Cx\Java Low Visibility\Portability Flaw In File Separator Version:2","","","","","","","","WebGoat-8.0.0.M23/webgoat-lessons/xxe/src/test/java/org/owasp/webgoat/plugin/BlindSendFileAssignmentTest.java","97","58","1","""""/XXE/secret.txt""""","WebGoat-8.0.0.M23/webgoat-lessons/xxe/src/test/java/org/owasp/webgoat/plugin/BlindSendFileAssignmentTest.java","97","27","2","File","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=84","New"
"Reliance on Cookies in a Decision","Java\Cx\Java Low Visibility\Reliance on Cookies in a Decision Version:2","","","","","","A2-Broken Authentication","","WebGoat-8.0.0.M23/webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/plugin/CSRFFeedback.java","45","78","1","getCookies","WebGoat-8.0.0.M23/webgoat-lessons/csrf/src/main/java/org/owasp/webgoat/plugin/CSRFFeedback.java","78","39","6","equals","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=40","New"
"Reliance on Cookies in a Decision","Java\Cx\Java Low Visibility\Reliance on Cookies in a Decision Version:2","","","","","","A2-Broken Authentication","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTVotesEndpoint.java","91","103","1","accessToken","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTVotesEndpoint.java","100","42","13","||","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=41","New"
"Reliance on Cookies in a Decision","Java\Cx\Java Low Visibility\Reliance on Cookies in a Decision Version:2","","","","","","A2-Broken Authentication","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTVotesEndpoint.java","91","103","1","accessToken","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTVotesEndpoint.java","93","32","3","isEmpty","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=42","New"
"Reliance on Cookies in a Decision","Java\Cx\Java Low Visibility\Reliance on Cookies in a Decision Version:2","","","","","","A2-Broken Authentication","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTVotesEndpoint.java","115","125","1","accessToken","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTVotesEndpoint.java","116","32","3","isEmpty","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=43","New"
"Reliance on Cookies in a Decision","Java\Cx\Java Low Visibility\Reliance on Cookies in a Decision Version:2","","","","","","A2-Broken Authentication","","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTVotesEndpoint.java","137","91","1","accessToken","WebGoat-8.0.0.M23/webgoat-lessons/jwt/src/main/java/org/owasp/webgoat/plugin/JWTVotesEndpoint.java","138","32","3","isEmpty","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=44","New"
"Blind SQL Injections","Java\Cx\Java Low Visibility\Blind SQL Injections Version:2","","PCI DSS (3.2) - 6.5.1 - Injection flaws - particularly SQL injection","A1-Injection","System And Information Integrity","SI-10 Information Input Validation (P1)","A1-Injection","","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","43","62","1","username_reg","WebGoat-8.0.0.M23/webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/plugin/challenge6/Assignment6.java","52","57","5","executeQuery","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=439","New"
"Blind SQL Injections","Java\Cx\Java Low Visibility\Blind SQL Injections Version:2","","PCI DSS (3.2) - 6.5.1 - Injection flaws - particularly SQL injection","A1-Injection","System And Information Integrity","SI-10 Information Input Validation (P1)","A1-Injection","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","42","62","1","username_reg","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionChallenge.java","51","57","5","executeQuery","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=440","New"
"Blind SQL Injections","Java\Cx\Java Low Visibility\Blind SQL Injections Version:2","","PCI DSS (3.2) - 6.5.1 - Injection flaws - particularly SQL injection","A1-Injection","System And Information Integrity","SI-10 Information Input Validation (P1)","A1-Injection","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionLesson6a.java","56","49","1","userid_6a","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/advanced/SqlInjectionLesson6a.java","69","59","7","executeQuery","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=441","New"
"Blind SQL Injections","Java\Cx\Java Low Visibility\Blind SQL Injections Version:2","","PCI DSS (3.2) - 6.5.1 - Injection flaws - particularly SQL injection","A1-Injection","System And Information Integrity","SI-10 Information Input Validation (P1)","A1-Injection","","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/introduction/SqlInjectionLesson5a.java","55","49","1","account","WebGoat-8.0.0.M23/webgoat-lessons/sql-injection/src/main/java/org/owasp/webgoat/plugin/introduction/SqlInjectionLesson5a.java","67","59","7","executeQuery","To Verify","Low","","","http://DAEVEGA/CxWebClient/ViewerMain.aspx?scanid=67171&projectid=357&pathid=442","New"
